Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition,event_id,round,weather_url,tournament_city,actual_weather_city
10:53 PM,71ʡF,57ʡF,61ʡ%,SE,10ʡmph,0ʡmph,29.34ʡin,0.0ʡin,Mostly Cloudy,906,2,https://www.wunderground.com/history/daily/KDAL/date/2011-05-27," Irving, TX","Dallas, TX"
11:53 PM,70ʡF,57ʡF,63ʡ%,ESE,8ʡmph,0ʡmph,29.33ʡin,0.0ʡin,Mostly Cloudy,906,2,https://www.wunderground.com/history/daily/KDAL/date/2011-05-27," Irving, TX","Dallas, TX"
12:53 AM,69ʡF,57ʡF,65ʡ%,SE,8ʡmph,0ʡmph,29.33ʡin,0.0ʡin,Mostly Cloudy,906,2,https://www.wunderground.com/history/daily/KDAL/date/2011-05-27," Irving, TX","Dallas, TX"
1:53 AM,69ʡF,57ʡF,65ʡ%,ESE,10ʡmph,0ʡmph,29.31ʡin,0.0ʡin,Mostly Cloudy,906,2,https://www.wunderground.com/history/daily/KDAL/date/2011-05-27," Irving, TX","Dallas, TX"
2:53 AM,68ʡF,56ʡF,65ʡ%,ESE,15ʡmph,0ʡmph,29.29ʡin,0.0ʡin,Mostly Cloudy,906,2,https://www.wunderground.com/history/daily/KDAL/date/2011-05-27," Irving, TX","Dallas, TX"
3:53 AM,67ʡF,57ʡF,70ʡ%,SE,14ʡmph,22ʡmph,29.28ʡin,0.0ʡin,Mostly Cloudy,906,2,https://www.wunderground.com/history/daily/KDAL/date/2011-05-27," Irving, TX","Dallas, TX"
4:53 AM,66ʡF,57ʡF,73ʡ%,ESE,12ʡmph,0ʡmph,29.29ʡin,0.0ʡin,Mostly Cloudy,906,2,https://www.wunderground.com/history/daily/KDAL/date/2011-05-27," Irving, TX","Dallas, TX"
5:53 AM,66ʡF,57ʡF,73ʡ%,SE,13ʡmph,0ʡmph,29.29ʡin,0.0ʡin,Partly Cloudy,906,2,https://www.wunderground.com/history/daily/KDAL/date/2011-05-27," Irving, TX","Dallas, TX"
6:53 AM,69ʡF,58ʡF,68ʡ%,SE,20ʡmph,30ʡmph,29.29ʡin,0.0ʡin,Partly Cloudy,906,2,https://www.wunderground.com/history/daily/KDAL/date/2011-05-27," Irving, TX","Dallas, TX"
7:15 AM,70ʡF,57ʡF,64ʡ%,SE,18ʡmph,29ʡmph,29.31ʡin,0.0ʡin,Partly Cloudy,906,2,https://www.wunderground.com/history/daily/KDAL/date/2011-05-27," Irving, TX","Dallas, TX"
7:19 AM,70ʡF,59ʡF,68ʡ%,SE,17ʡmph,29ʡmph,29.31ʡin,0.0ʡin,Mostly Cloudy,906,2,https://www.wunderground.com/history/daily/KDAL/date/2011-05-27," Irving, TX","Dallas, TX"
7:42 AM,72ʡF,59ʡF,64ʡ%,SE,21ʡmph,28ʡmph,29.31ʡin,0.0ʡin,Partly Cloudy / Windy,906,2,https://www.wunderground.com/history/daily/KDAL/date/2011-05-27," Irving, TX","Dallas, TX"
7:45 AM,72ʡF,59ʡF,64ʡ%,SE,22ʡmph,0ʡmph,29.31ʡin,0.0ʡin,Mostly Cloudy / Windy,906,2,https://www.wunderground.com/history/daily/KDAL/date/2011-05-27," Irving, TX","Dallas, TX"
7:53 AM,71ʡF,59ʡF,66ʡ%,SE,20ʡmph,30ʡmph,29.30ʡin,0.0ʡin,Mostly Cloudy,906,2,https://www.wunderground.com/history/daily/KDAL/date/2011-05-27," Irving, TX","Dallas, TX"
8:26 AM,73ʡF,61ʡF,65ʡ%,SSE,13ʡmph,0ʡmph,29.32ʡin,0.0ʡin,Mostly Cloudy,906,2,https://www.wunderground.com/history/daily/KDAL/date/2011-05-27," Irving, TX","Dallas, TX"
8:49 AM,75ʡF,63ʡF,65ʡ%,SE,17ʡmph,22ʡmph,29.31ʡin,0.0ʡin,Fair,906,2,https://www.wunderground.com/history/daily/KDAL/date/2011-05-27," Irving, TX","Dallas, TX"
8:53 AM,75ʡF,62ʡF,64ʡ%,SSE,16ʡmph,23ʡmph,29.29ʡin,0.0ʡin,Fair,906,2,https://www.wunderground.com/history/daily/KDAL/date/2011-05-27," Irving, TX","Dallas, TX"
9:53 AM,80ʡF,65ʡF,60ʡ%,SSE,13ʡmph,0ʡmph,29.25ʡin,0.0ʡin,Fair,906,2,https://www.wunderground.com/history/daily/KDAL/date/2011-05-27," Irving, TX","Dallas, TX"
10:53 AM,84ʡF,66ʡF,55ʡ%,SSE,21ʡmph,28ʡmph,29.21ʡin,0.0ʡin,Fair / Windy,906,2,https://www.wunderground.com/history/daily/KDAL/date/2011-05-27," Irving, TX","Dallas, TX"
11:53 AM,87ʡF,67ʡF,51ʡ%,SSE,22ʡmph,29ʡmph,29.18ʡin,0.0ʡin,Fair / Windy,906,2,https://www.wunderground.com/history/daily/KDAL/date/2011-05-27," Irving, TX","Dallas, TX"
12:53 PM,92ʡF,65ʡF,41ʡ%,S,23ʡmph,36ʡmph,29.16ʡin,0.0ʡin,Fair / Windy,906,2,https://www.wunderground.com/history/daily/KDAL/date/2011-05-27," Irving, TX","Dallas, TX"
1:53 PM,95ʡF,63ʡF,34ʡ%,S,20ʡmph,30ʡmph,29.13ʡin,0.0ʡin,Fair,906,2,https://www.wunderground.com/history/daily/KDAL/date/2011-05-27," Irving, TX","Dallas, TX"
2:53 PM,96ʡF,63ʡF,33ʡ%,S,20ʡmph,30ʡmph,29.10ʡin,0.0ʡin,Fair,906,2,https://www.wunderground.com/history/daily/KDAL/date/2011-05-27," Irving, TX","Dallas, TX"
3:53 PM,96ʡF,63ʡF,33ʡ%,S,18ʡmph,28ʡmph,29.08ʡin,0.0ʡin,Fair,906,2,https://www.wunderground.com/history/daily/KDAL/date/2011-05-27," Irving, TX","Dallas, TX"
4:53 PM,96ʡF,62ʡF,32ʡ%,S,17ʡmph,26ʡmph,29.07ʡin,0.0ʡin,Fair,906,2,https://www.wunderground.com/history/daily/KDAL/date/2011-05-27," Irving, TX","Dallas, TX"
5:53 PM,95ʡF,61ʡF,32ʡ%,S,22ʡmph,28ʡmph,29.05ʡin,0.0ʡin,Fair / Windy,906,2,https://www.wunderground.com/history/daily/KDAL/date/2011-05-27," Irving, TX","Dallas, TX"
6:53 PM,92ʡF,64ʡF,39ʡ%,SSE,20ʡmph,23ʡmph,29.04ʡin,0.0ʡin,Fair,906,2,https://www.wunderground.com/history/daily/KDAL/date/2011-05-27," Irving, TX","Dallas, TX"
7:53 PM,90ʡF,63ʡF,40ʡ%,SSE,22ʡmph,28ʡmph,29.04ʡin,0.0ʡin,Fair / Windy,906,2,https://www.wunderground.com/history/daily/KDAL/date/2011-05-27," Irving, TX","Dallas, TX"
8:53 PM,89ʡF,61ʡF,39ʡ%,S,21ʡmph,32ʡmph,29.05ʡin,0.0ʡin,Fair / Windy,906,2,https://www.wunderground.com/history/daily/KDAL/date/2011-05-27," Irving, TX","Dallas, TX"
9:53 PM,87ʡF,61ʡF,41ʡ%,SSE,20ʡmph,29ʡmph,29.06ʡin,0.0ʡin,Fair,906,2,https://www.wunderground.com/history/daily/KDAL/date/2011-05-27," Irving, TX","Dallas, TX"
10:53 PM,85ʡF,62ʡF,46ʡ%,S,17ʡmph,26ʡmph,29.07ʡin,0.0ʡin,Fair,906,3,https://www.wunderground.com/history/daily/KDAL/date/2011-05-28," Irving, TX","Dallas, TX"
11:53 PM,83ʡF,64ʡF,53ʡ%,S,16ʡmph,25ʡmph,29.07ʡin,0.0ʡin,Fair,906,3,https://www.wunderground.com/history/daily/KDAL/date/2011-05-28," Irving, TX","Dallas, TX"
12:53 AM,81ʡF,64ʡF,56ʡ%,S,18ʡmph,28ʡmph,29.07ʡin,0.0ʡin,Fair,906,3,https://www.wunderground.com/history/daily/KDAL/date/2011-05-28," Irving, TX","Dallas, TX"
1:53 AM,80ʡF,65ʡF,60ʡ%,S,20ʡmph,31ʡmph,29.07ʡin,0.0ʡin,Fair,906,3,https://www.wunderground.com/history/daily/KDAL/date/2011-05-28," Irving, TX","Dallas, TX"
2:53 AM,78ʡF,66ʡF,66ʡ%,S,21ʡmph,25ʡmph,29.07ʡin,0.0ʡin,Fair / Windy,906,3,https://www.wunderground.com/history/daily/KDAL/date/2011-05-28," Irving, TX","Dallas, TX"
3:53 AM,76ʡF,67ʡF,74ʡ%,S,16ʡmph,25ʡmph,29.08ʡin,0.0ʡin,Fair,906,3,https://www.wunderground.com/history/daily/KDAL/date/2011-05-28," Irving, TX","Dallas, TX"
4:53 AM,76ʡF,67ʡF,74ʡ%,S,17ʡmph,25ʡmph,29.09ʡin,0.0ʡin,Partly Cloudy,906,3,https://www.wunderground.com/history/daily/KDAL/date/2011-05-28," Irving, TX","Dallas, TX"
5:53 AM,75ʡF,67ʡF,76ʡ%,S,17ʡmph,0ʡmph,29.10ʡin,0.0ʡin,Partly Cloudy,906,3,https://www.wunderground.com/history/daily/KDAL/date/2011-05-28," Irving, TX","Dallas, TX"
6:53 AM,76ʡF,68ʡF,76ʡ%,S,21ʡmph,26ʡmph,29.11ʡin,0.0ʡin,Partly Cloudy / Windy,906,3,https://www.wunderground.com/history/daily/KDAL/date/2011-05-28," Irving, TX","Dallas, TX"
7:53 AM,79ʡF,68ʡF,69ʡ%,S,22ʡmph,30ʡmph,29.11ʡin,0.0ʡin,Partly Cloudy / Windy,906,3,https://www.wunderground.com/history/daily/KDAL/date/2011-05-28," Irving, TX","Dallas, TX"
8:53 AM,82ʡF,68ʡF,62ʡ%,S,16ʡmph,32ʡmph,29.10ʡin,0.0ʡin,Partly Cloudy,906,3,https://www.wunderground.com/history/daily/KDAL/date/2011-05-28," Irving, TX","Dallas, TX"
9:53 AM,86ʡF,69ʡF,57ʡ%,S,23ʡmph,33ʡmph,29.10ʡin,0.0ʡin,Fair / Windy,906,3,https://www.wunderground.com/history/daily/KDAL/date/2011-05-28," Irving, TX","Dallas, TX"
10:53 AM,89ʡF,70ʡF,53ʡ%,S,23ʡmph,33ʡmph,29.08ʡin,0.0ʡin,Fair / Windy,906,3,https://www.wunderground.com/history/daily/KDAL/date/2011-05-28," Irving, TX","Dallas, TX"
11:53 AM,91ʡF,69ʡF,48ʡ%,SSW,20ʡmph,33ʡmph,29.07ʡin,0.0ʡin,Fair,906,3,https://www.wunderground.com/history/daily/KDAL/date/2011-05-28," Irving, TX","Dallas, TX"
12:53 PM,94ʡF,70ʡF,46ʡ%,S,25ʡmph,33ʡmph,29.06ʡin,0.0ʡin,Fair / Windy,906,3,https://www.wunderground.com/history/daily/KDAL/date/2011-05-28," Irving, TX","Dallas, TX"
1:53 PM,95ʡF,70ʡF,44ʡ%,S,23ʡmph,32ʡmph,29.06ʡin,0.0ʡin,Fair / Windy,906,3,https://www.wunderground.com/history/daily/KDAL/date/2011-05-28," Irving, TX","Dallas, TX"
2:53 PM,97ʡF,70ʡF,41ʡ%,S,23ʡmph,30ʡmph,29.04ʡin,0.0ʡin,Fair / Windy,906,3,https://www.wunderground.com/history/daily/KDAL/date/2011-05-28," Irving, TX","Dallas, TX"
3:53 PM,97ʡF,68ʡF,39ʡ%,S,23ʡmph,31ʡmph,29.03ʡin,0.0ʡin,Fair / Windy,906,3,https://www.wunderground.com/history/daily/KDAL/date/2011-05-28," Irving, TX","Dallas, TX"
4:53 PM,97ʡF,67ʡF,37ʡ%,S,21ʡmph,29ʡmph,29.02ʡin,0.0ʡin,Fair / Windy,906,3,https://www.wunderground.com/history/daily/KDAL/date/2011-05-28," Irving, TX","Dallas, TX"
5:53 PM,96ʡF,66ʡF,37ʡ%,S,25ʡmph,31ʡmph,29.02ʡin,0.0ʡin,Fair / Windy,906,3,https://www.wunderground.com/history/daily/KDAL/date/2011-05-28," Irving, TX","Dallas, TX"
6:53 PM,94ʡF,65ʡF,38ʡ%,S,22ʡmph,32ʡmph,29.03ʡin,0.0ʡin,Fair / Windy,906,3,https://www.wunderground.com/history/daily/KDAL/date/2011-05-28," Irving, TX","Dallas, TX"
7:53 PM,91ʡF,67ʡF,45ʡ%,S,22ʡmph,28ʡmph,29.05ʡin,0.0ʡin,Fair / Windy,906,3,https://www.wunderground.com/history/daily/KDAL/date/2011-05-28," Irving, TX","Dallas, TX"
8:53 PM,89ʡF,66ʡF,46ʡ%,S,23ʡmph,31ʡmph,29.07ʡin,0.0ʡin,Fair / Windy,906,3,https://www.wunderground.com/history/daily/KDAL/date/2011-05-28," Irving, TX","Dallas, TX"
9:53 PM,87ʡF,65ʡF,48ʡ%,S,24ʡmph,32ʡmph,29.09ʡin,0.0ʡin,Fair / Windy,906,3,https://www.wunderground.com/history/daily/KDAL/date/2011-05-28," Irving, TX","Dallas, TX"
10:53 PM,84ʡF,65ʡF,53ʡ%,S,22ʡmph,36ʡmph,29.09ʡin,0.0ʡin,Fair / Windy,906,4,https://www.wunderground.com/history/daily/KDAL/date/2011-05-29," Irving, TX","Dallas, TX"
11:53 PM,82ʡF,64ʡF,54ʡ%,S,23ʡmph,33ʡmph,29.11ʡin,0.0ʡin,Fair / Windy,906,4,https://www.wunderground.com/history/daily/KDAL/date/2011-05-29," Irving, TX","Dallas, TX"
12:53 AM,80ʡF,65ʡF,60ʡ%,S,22ʡmph,31ʡmph,29.11ʡin,0.0ʡin,Fair / Windy,906,4,https://www.wunderground.com/history/daily/KDAL/date/2011-05-29," Irving, TX","Dallas, TX"
1:53 AM,78ʡF,66ʡF,66ʡ%,S,17ʡmph,36ʡmph,29.12ʡin,0.0ʡin,Fair,906,4,https://www.wunderground.com/history/daily/KDAL/date/2011-05-29," Irving, TX","Dallas, TX"
2:53 AM,77ʡF,66ʡF,69ʡ%,S,16ʡmph,30ʡmph,29.13ʡin,0.0ʡin,Fair,906,4,https://www.wunderground.com/history/daily/KDAL/date/2011-05-29," Irving, TX","Dallas, TX"
3:53 AM,76ʡF,66ʡF,71ʡ%,S,16ʡmph,23ʡmph,29.15ʡin,0.0ʡin,Fair,906,4,https://www.wunderground.com/history/daily/KDAL/date/2011-05-29," Irving, TX","Dallas, TX"
4:53 AM,75ʡF,67ʡF,76ʡ%,S,22ʡmph,30ʡmph,29.17ʡin,0.0ʡin,Mostly Cloudy / Windy,906,4,https://www.wunderground.com/history/daily/KDAL/date/2011-05-29," Irving, TX","Dallas, TX"
5:53 AM,75ʡF,66ʡF,73ʡ%,S,23ʡmph,33ʡmph,29.20ʡin,0.0ʡin,Mostly Cloudy / Windy,906,4,https://www.wunderground.com/history/daily/KDAL/date/2011-05-29," Irving, TX","Dallas, TX"
6:53 AM,75ʡF,67ʡF,76ʡ%,S,18ʡmph,25ʡmph,29.22ʡin,0.0ʡin,Mostly Cloudy,906,4,https://www.wunderground.com/history/daily/KDAL/date/2011-05-29," Irving, TX","Dallas, TX"
7:53 AM,79ʡF,67ʡF,66ʡ%,S,22ʡmph,30ʡmph,29.24ʡin,0.0ʡin,Mostly Cloudy / Windy,906,4,https://www.wunderground.com/history/daily/KDAL/date/2011-05-29," Irving, TX","Dallas, TX"
8:53 AM,82ʡF,67ʡF,60ʡ%,S,22ʡmph,28ʡmph,29.24ʡin,0.0ʡin,Partly Cloudy / Windy,906,4,https://www.wunderground.com/history/daily/KDAL/date/2011-05-29," Irving, TX","Dallas, TX"
9:53 AM,85ʡF,66ʡF,53ʡ%,S,25ʡmph,32ʡmph,29.24ʡin,0.0ʡin,Fair / Windy,906,4,https://www.wunderground.com/history/daily/KDAL/date/2011-05-29," Irving, TX","Dallas, TX"
10:53 AM,88ʡF,66ʡF,48ʡ%,S,26ʡmph,32ʡmph,29.24ʡin,0.0ʡin,Fair / Windy,906,4,https://www.wunderground.com/history/daily/KDAL/date/2011-05-29," Irving, TX","Dallas, TX"
11:53 AM,89ʡF,66ʡF,46ʡ%,SSE,24ʡmph,35ʡmph,29.24ʡin,0.0ʡin,Fair / Windy,906,4,https://www.wunderground.com/history/daily/KDAL/date/2011-05-29," Irving, TX","Dallas, TX"
12:53 PM,92ʡF,66ʡF,42ʡ%,S,28ʡmph,33ʡmph,29.23ʡin,0.0ʡin,Fair / Windy,906,4,https://www.wunderground.com/history/daily/KDAL/date/2011-05-29," Irving, TX","Dallas, TX"
1:53 PM,93ʡF,65ʡF,39ʡ%,SSE,25ʡmph,36ʡmph,29.21ʡin,0.0ʡin,Fair / Windy,906,4,https://www.wunderground.com/history/daily/KDAL/date/2011-05-29," Irving, TX","Dallas, TX"
2:53 PM,94ʡF,65ʡF,38ʡ%,S,23ʡmph,36ʡmph,29.18ʡin,0.0ʡin,Partly Cloudy / Windy,906,4,https://www.wunderground.com/history/daily/KDAL/date/2011-05-29," Irving, TX","Dallas, TX"
3:53 PM,95ʡF,63ʡF,34ʡ%,S,22ʡmph,38ʡmph,29.17ʡin,0.0ʡin,Fair / Windy,906,4,https://www.wunderground.com/history/daily/KDAL/date/2011-05-29," Irving, TX","Dallas, TX"
4:53 PM,95ʡF,63ʡF,34ʡ%,S,24ʡmph,31ʡmph,29.16ʡin,0.0ʡin,Fair / Windy,906,4,https://www.wunderground.com/history/daily/KDAL/date/2011-05-29," Irving, TX","Dallas, TX"
5:53 PM,94ʡF,62ʡF,35ʡ%,SSE,24ʡmph,33ʡmph,29.16ʡin,0.0ʡin,Fair / Windy,906,4,https://www.wunderground.com/history/daily/KDAL/date/2011-05-29," Irving, TX","Dallas, TX"
6:53 PM,92ʡF,63ʡF,38ʡ%,SSE,17ʡmph,28ʡmph,29.16ʡin,0.0ʡin,Fair,906,4,https://www.wunderground.com/history/daily/KDAL/date/2011-05-29," Irving, TX","Dallas, TX"
7:53 PM,90ʡF,63ʡF,40ʡ%,SSE,17ʡmph,28ʡmph,29.18ʡin,0.0ʡin,Fair,906,4,https://www.wunderground.com/history/daily/KDAL/date/2011-05-29," Irving, TX","Dallas, TX"
8:53 PM,87ʡF,66ʡF,49ʡ%,SSE,22ʡmph,33ʡmph,29.22ʡin,0.0ʡin,Fair / Windy,906,4,https://www.wunderground.com/history/daily/KDAL/date/2011-05-29," Irving, TX","Dallas, TX"
9:53 PM,85ʡF,67ʡF,55ʡ%,SSE,21ʡmph,33ʡmph,29.24ʡin,0.0ʡin,Mostly Cloudy / Windy,906,4,https://www.wunderground.com/history/daily/KDAL/date/2011-05-29," Irving, TX","Dallas, TX"
10:53 PM,75ʡF,66ʡF,73ʡ%,SSE,22ʡmph,28ʡmph,28.86ʡin,0.0ʡin,Mostly Cloudy / Windy,907,1,https://www.wunderground.com/history/daily/KFTW/date/2011-05-19," Fort Worth, TX","Fort Worth, TX"
11:53 PM,74ʡF,66ʡF,76ʡ%,SSE,16ʡmph,25ʡmph,28.87ʡin,0.0ʡin,Fair,907,1,https://www.wunderground.com/history/daily/KFTW/date/2011-05-19," Fort Worth, TX","Fort Worth, TX"
