Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition,event_id,round,weather_url,tournament_city,actual_weather_city
6:10 AM,36ʡF,28ʡF,75ʡ%,WNW,5ʡmph,0ʡmph,28.96ʡin,0.0ʡin,Mostly Cloudy,413,1,https://www.wunderground.com/history/daily/RJOA/date/2008-01-03," Kapalua, HI","Mihara, Hiroshima, Japan"
7:00 AM,36ʡF,28ʡF,75ʡ%,NW,5ʡmph,0ʡmph,28.98ʡin,0.0ʡin,Mostly Cloudy,413,1,https://www.wunderground.com/history/daily/RJOA/date/2008-01-03," Kapalua, HI","Mihara, Hiroshima, Japan"
8:00 AM,36ʡF,28ʡF,75ʡ%,NW,5ʡmph,0ʡmph,28.98ʡin,0.0ʡin,Mostly Cloudy,413,1,https://www.wunderground.com/history/daily/RJOA/date/2008-01-03," Kapalua, HI","Mihara, Hiroshima, Japan"
9:00 AM,37ʡF,28ʡF,70ʡ%,NW,5ʡmph,0ʡmph,28.98ʡin,0.0ʡin,Mostly Cloudy,413,1,https://www.wunderground.com/history/daily/RJOA/date/2008-01-03," Kapalua, HI","Mihara, Hiroshima, Japan"
10:00 AM,43ʡF,28ʡF,57ʡ%,W,5ʡmph,0ʡmph,28.98ʡin,0.0ʡin,Fair,413,1,https://www.wunderground.com/history/daily/RJOA/date/2008-01-03," Kapalua, HI","Mihara, Hiroshima, Japan"
11:00 AM,45ʡF,27ʡF,49ʡ%,W,9ʡmph,0ʡmph,28.96ʡin,0.0ʡin,Fair,413,1,https://www.wunderground.com/history/daily/RJOA/date/2008-01-03," Kapalua, HI","Mihara, Hiroshima, Japan"
12:00 PM,45ʡF,25ʡF,46ʡ%,WSW,9ʡmph,0ʡmph,28.93ʡin,0.0ʡin,Mostly Cloudy,413,1,https://www.wunderground.com/history/daily/RJOA/date/2008-01-03," Kapalua, HI","Mihara, Hiroshima, Japan"
1:00 PM,46ʡF,27ʡF,46ʡ%,W,13ʡmph,0ʡmph,28.90ʡin,0.0ʡin,Partly Cloudy,413,1,https://www.wunderground.com/history/daily/RJOA/date/2008-01-03," Kapalua, HI","Mihara, Hiroshima, Japan"
2:00 PM,45ʡF,27ʡF,49ʡ%,W,13ʡmph,0ʡmph,28.90ʡin,0.0ʡin,Mostly Cloudy,413,1,https://www.wunderground.com/history/daily/RJOA/date/2008-01-03," Kapalua, HI","Mihara, Hiroshima, Japan"
3:00 PM,43ʡF,25ʡF,49ʡ%,W,13ʡmph,0ʡmph,28.90ʡin,0.0ʡin,Mostly Cloudy,413,1,https://www.wunderground.com/history/daily/RJOA/date/2008-01-03," Kapalua, HI","Mihara, Hiroshima, Japan"
4:00 PM,43ʡF,25ʡF,49ʡ%,W,14ʡmph,0ʡmph,28.90ʡin,0.0ʡin,Mostly Cloudy,413,1,https://www.wunderground.com/history/daily/RJOA/date/2008-01-03," Kapalua, HI","Mihara, Hiroshima, Japan"
5:00 PM,41ʡF,27ʡF,57ʡ%,WNW,9ʡmph,0ʡmph,28.93ʡin,0.0ʡin,Fair,413,1,https://www.wunderground.com/history/daily/RJOA/date/2008-01-03," Kapalua, HI","Mihara, Hiroshima, Japan"
6:00 PM,41ʡF,28ʡF,61ʡ%,WNW,10ʡmph,0ʡmph,28.96ʡin,0.0ʡin,Mostly Cloudy,413,1,https://www.wunderground.com/history/daily/RJOA/date/2008-01-03," Kapalua, HI","Mihara, Hiroshima, Japan"
7:00 PM,39ʡF,30ʡF,70ʡ%,WNW,5ʡmph,0ʡmph,28.96ʡin,0.0ʡin,Mostly Cloudy,413,1,https://www.wunderground.com/history/daily/RJOA/date/2008-01-03," Kapalua, HI","Mihara, Hiroshima, Japan"
8:00 PM,39ʡF,30ʡF,70ʡ%,NW,6ʡmph,0ʡmph,28.98ʡin,0.0ʡin,Mostly Cloudy,413,1,https://www.wunderground.com/history/daily/RJOA/date/2008-01-03," Kapalua, HI","Mihara, Hiroshima, Japan"
9:00 PM,37ʡF,30ʡF,75ʡ%,W,3ʡmph,0ʡmph,28.98ʡin,0.0ʡin,Mostly Cloudy,413,1,https://www.wunderground.com/history/daily/RJOA/date/2008-01-03," Kapalua, HI","Mihara, Hiroshima, Japan"
6:10 AM,39ʡF,28ʡF,65ʡ%,NNW,3ʡmph,0ʡmph,29.01ʡin,0.0ʡin,Mostly Cloudy,413,2,https://www.wunderground.com/history/daily/RJOA/date/2008-01-04," Kapalua, HI","Mihara, Hiroshima, Japan"
7:00 AM,36ʡF,28ʡF,75ʡ%,NW,5ʡmph,0ʡmph,29.01ʡin,0.0ʡin,Partly Cloudy,413,2,https://www.wunderground.com/history/daily/RJOA/date/2008-01-04," Kapalua, HI","Mihara, Hiroshima, Japan"
8:00 AM,36ʡF,28ʡF,75ʡ%,NW,5ʡmph,0ʡmph,29.04ʡin,0.0ʡin,Partly Cloudy,413,2,https://www.wunderground.com/history/daily/RJOA/date/2008-01-04," Kapalua, HI","Mihara, Hiroshima, Japan"
9:00 AM,39ʡF,28ʡF,65ʡ%,VAR,3ʡmph,0ʡmph,29.04ʡin,0.0ʡin,Fair,413,2,https://www.wunderground.com/history/daily/RJOA/date/2008-01-04," Kapalua, HI","Mihara, Hiroshima, Japan"
10:00 AM,43ʡF,27ʡF,53ʡ%,WNW,5ʡmph,0ʡmph,29.07ʡin,0.0ʡin,Fair,413,2,https://www.wunderground.com/history/daily/RJOA/date/2008-01-04," Kapalua, HI","Mihara, Hiroshima, Japan"
11:00 AM,45ʡF,27ʡF,49ʡ%,VAR,3ʡmph,0ʡmph,29.04ʡin,0.0ʡin,Fair,413,2,https://www.wunderground.com/history/daily/RJOA/date/2008-01-04," Kapalua, HI","Mihara, Hiroshima, Japan"
12:00 PM,46ʡF,25ʡF,43ʡ%,VAR,3ʡmph,0ʡmph,29.01ʡin,0.0ʡin,Fair,413,2,https://www.wunderground.com/history/daily/RJOA/date/2008-01-04," Kapalua, HI","Mihara, Hiroshima, Japan"
1:00 PM,48ʡF,25ʡF,40ʡ%,VAR,2ʡmph,0ʡmph,29.01ʡin,0.0ʡin,Fair,413,2,https://www.wunderground.com/history/daily/RJOA/date/2008-01-04," Kapalua, HI","Mihara, Hiroshima, Japan"
2:00 PM,46ʡF,23ʡF,40ʡ%,N,7ʡmph,0ʡmph,28.98ʡin,0.0ʡin,Fair,413,2,https://www.wunderground.com/history/daily/RJOA/date/2008-01-04," Kapalua, HI","Mihara, Hiroshima, Japan"
3:00 PM,48ʡF,25ʡF,40ʡ%,N,7ʡmph,0ʡmph,28.98ʡin,0.0ʡin,Fair,413,2,https://www.wunderground.com/history/daily/RJOA/date/2008-01-04," Kapalua, HI","Mihara, Hiroshima, Japan"
4:00 PM,46ʡF,25ʡF,43ʡ%,NNW,6ʡmph,0ʡmph,28.98ʡin,0.0ʡin,Fair,413,2,https://www.wunderground.com/history/daily/RJOA/date/2008-01-04," Kapalua, HI","Mihara, Hiroshima, Japan"
5:00 PM,45ʡF,25ʡF,46ʡ%,VAR,2ʡmph,0ʡmph,28.98ʡin,0.0ʡin,Partly Cloudy,413,2,https://www.wunderground.com/history/daily/RJOA/date/2008-01-04," Kapalua, HI","Mihara, Hiroshima, Japan"
6:00 PM,43ʡF,25ʡF,49ʡ%,N,5ʡmph,0ʡmph,29.01ʡin,0.0ʡin,Mostly Cloudy,413,2,https://www.wunderground.com/history/daily/RJOA/date/2008-01-04," Kapalua, HI","Mihara, Hiroshima, Japan"
7:00 PM,41ʡF,25ʡF,53ʡ%,VAR,2ʡmph,0ʡmph,29.01ʡin,0.0ʡin,Mostly Cloudy,413,2,https://www.wunderground.com/history/daily/RJOA/date/2008-01-04," Kapalua, HI","Mihara, Hiroshima, Japan"
8:00 PM,43ʡF,27ʡF,53ʡ%,VAR,3ʡmph,0ʡmph,28.98ʡin,0.0ʡin,Partly Cloudy,413,2,https://www.wunderground.com/history/daily/RJOA/date/2008-01-04," Kapalua, HI","Mihara, Hiroshima, Japan"
9:00 PM,39ʡF,25ʡF,56ʡ%,NW,3ʡmph,0ʡmph,28.98ʡin,0.0ʡin,Partly Cloudy,413,2,https://www.wunderground.com/history/daily/RJOA/date/2008-01-04," Kapalua, HI","Mihara, Hiroshima, Japan"
6:10 AM,36ʡF,30ʡF,81ʡ%,NW,3ʡmph,0ʡmph,28.93ʡin,0.0ʡin,Mostly Cloudy,413,3,https://www.wunderground.com/history/daily/RJOA/date/2008-01-05," Kapalua, HI","Mihara, Hiroshima, Japan"
7:00 AM,34ʡF,30ʡF,87ʡ%,W,3ʡmph,0ʡmph,28.93ʡin,0.0ʡin,Mostly Cloudy,413,3,https://www.wunderground.com/history/daily/RJOA/date/2008-01-05," Kapalua, HI","Mihara, Hiroshima, Japan"
8:00 AM,39ʡF,0ʡF,75ʡ%,VAR,2ʡmph,0ʡmph,28.93ʡin,0.0ʡin,Mostly Cloudy,413,3,https://www.wunderground.com/history/daily/RJOA/date/2008-01-05," Kapalua, HI","Mihara, Hiroshima, Japan"
