Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition,event_id,round,weather_url,tournament_city,actual_weather_city
11:18 PM,60ʡF,58ʡF,93ʡ%,E,16ʡmph,24ʡmph,30.16ʡin,0.0ʡin,Light Rain,401025267,5,https://www.wunderground.com/history/daily/KPHL/date/2018-09-10," Newtown Square, PA","Essington, PA"
11:23 PM,60ʡF,58ʡF,93ʡ%,ENE,16ʡmph,24ʡmph,30.16ʡin,0.0ʡin,Light Rain,401025267,5,https://www.wunderground.com/history/daily/KPHL/date/2018-09-10," Newtown Square, PA","Essington, PA"
11:54 PM,59ʡF,57ʡF,93ʡ%,ENE,21ʡmph,28ʡmph,30.16ʡin,0.1ʡin,Heavy Rain / Windy,401025267,5,https://www.wunderground.com/history/daily/KPHL/date/2018-09-10," Newtown Square, PA","Essington, PA"
12:19 AM,59ʡF,57ʡF,93ʡ%,ENE,13ʡmph,22ʡmph,30.17ʡin,0.1ʡin,Light Rain,401025267,5,https://www.wunderground.com/history/daily/KPHL/date/2018-09-10," Newtown Square, PA","Essington, PA"
12:48 AM,59ʡF,57ʡF,94ʡ%,ENE,12ʡmph,21ʡmph,30.17ʡin,0.1ʡin,Light Rain,401025267,5,https://www.wunderground.com/history/daily/KPHL/date/2018-09-10," Newtown Square, PA","Essington, PA"
12:54 AM,58ʡF,57ʡF,97ʡ%,ENE,12ʡmph,21ʡmph,30.16ʡin,0.1ʡin,Rain,401025267,5,https://www.wunderground.com/history/daily/KPHL/date/2018-09-10," Newtown Square, PA","Essington, PA"
1:28 AM,58ʡF,56ʡF,93ʡ%,ENE,12ʡmph,22ʡmph,30.16ʡin,0.0ʡin,Light Rain,401025267,5,https://www.wunderground.com/history/daily/KPHL/date/2018-09-10," Newtown Square, PA","Essington, PA"
1:39 AM,58ʡF,56ʡF,93ʡ%,ENE,15ʡmph,23ʡmph,30.14ʡin,0.0ʡin,Rain,401025267,5,https://www.wunderground.com/history/daily/KPHL/date/2018-09-10," Newtown Square, PA","Essington, PA"
1:47 AM,58ʡF,56ʡF,93ʡ%,NE,14ʡmph,23ʡmph,30.14ʡin,0.1ʡin,Light Rain,401025267,5,https://www.wunderground.com/history/daily/KPHL/date/2018-09-10," Newtown Square, PA","Essington, PA"
1:54 AM,58ʡF,56ʡF,93ʡ%,ENE,14ʡmph,22ʡmph,30.15ʡin,0.1ʡin,Light Rain,401025267,5,https://www.wunderground.com/history/daily/KPHL/date/2018-09-10," Newtown Square, PA","Essington, PA"
