Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition,event_id,round,weather_url,tournament_city,actual_weather_city
11:51 PM,70ʡF,59ʡF,68ʡ%,SSW,8ʡmph,0ʡmph,28.89ʡin,0.0ʡin,Partly Cloudy,401580354,4,https://www.wunderground.com/history/daily/KCMH/date/2024-06-09," Dublin, OH","Columbus, OH"
12:51 AM,71ʡF,58ʡF,63ʡ%,SW,12ʡmph,0ʡmph,28.88ʡin,0.0ʡin,Mostly Cloudy,401580354,4,https://www.wunderground.com/history/daily/KCMH/date/2024-06-09," Dublin, OH","Columbus, OH"
1:51 AM,71ʡF,59ʡF,66ʡ%,WSW,12ʡmph,20ʡmph,28.86ʡin,0.0ʡin,Mostly Cloudy,401580354,4,https://www.wunderground.com/history/daily/KCMH/date/2024-06-09," Dublin, OH","Columbus, OH"
2:33 AM,70ʡF,60ʡF,71ʡ%,W,14ʡmph,0ʡmph,28.86ʡin,0.0ʡin,Cloudy,401580354,4,https://www.wunderground.com/history/daily/KCMH/date/2024-06-09," Dublin, OH","Columbus, OH"
2:51 AM,69ʡF,60ʡF,73ʡ%,W,14ʡmph,0ʡmph,28.85ʡin,0.0ʡin,Cloudy,401580354,4,https://www.wunderground.com/history/daily/KCMH/date/2024-06-09," Dublin, OH","Columbus, OH"
3:36 AM,66ʡF,58ʡF,75ʡ%,NNW,14ʡmph,0ʡmph,28.88ʡin,0.0ʡin,Cloudy,401580354,4,https://www.wunderground.com/history/daily/KCMH/date/2024-06-09," Dublin, OH","Columbus, OH"
3:51 AM,65ʡF,58ʡF,78ʡ%,NNW,14ʡmph,0ʡmph,28.89ʡin,0.0ʡin,Cloudy,401580354,4,https://www.wunderground.com/history/daily/KCMH/date/2024-06-09," Dublin, OH","Columbus, OH"
4:51 AM,62ʡF,56ʡF,80ʡ%,N,16ʡmph,0ʡmph,28.92ʡin,0.0ʡin,Mostly Cloudy,401580354,4,https://www.wunderground.com/history/daily/KCMH/date/2024-06-09," Dublin, OH","Columbus, OH"
5:51 AM,61ʡF,56ʡF,83ʡ%,N,6ʡmph,0ʡmph,28.95ʡin,0.0ʡin,Mostly Cloudy,401580354,4,https://www.wunderground.com/history/daily/KCMH/date/2024-06-09," Dublin, OH","Columbus, OH"
6:51 AM,62ʡF,54ʡF,75ʡ%,NNW,13ʡmph,0ʡmph,28.97ʡin,0.0ʡin,Partly Cloudy,401580354,4,https://www.wunderground.com/history/daily/KCMH/date/2024-06-09," Dublin, OH","Columbus, OH"
